voice_group_id,name,member_character_ids,gender,age_group,role,personality_traits,speakable_line_count,generation_status,review_reasons,voice_design_prompt
89bfc3a88cb8b3b0,李二虎,19002,male,young_adult,平民,豪爽 | 直率,6,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位青年男性，声音中等音高，语速中等，音色爽朗，咬字清晰，情绪热情，符合豪爽直率的平民形象。
95ebdb7e19a98d03,李当归,19878,female,child,unknown,活泼 | 孝顺 | 天真,6,ready,,确定人物设定：儿童女性角色，声线必须保持这一年龄与性别呈现。一位小女孩，声音清脆稚嫩，语速较快，充满活力和童趣，咬字清晰，情绪欢快。
50d3e3ab7f2f0ff8,李菁,10110,female,child,村民孩子,天真 | 乖巧,6,ready,,确定人物设定：儿童女性角色，声线必须保持这一年龄与性别呈现。一位小女孩，声音清脆稚嫩，语速较慢，语气天真乖巧，透出孩童的纯真。
d75c3029c1476095,武馆师妹,10229 | 10230 | 10231 | 10232 | 10233 | 10234,female,young_adult,武馆弟子,认真,6,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻女性武馆弟子，声音高亢，语速中等，音色清亮，咬字清晰，情绪认真，带着习武之人的直接。
9f426b84124f0172,汪端,19116,male,middle_aged,帮派成员,心虚 | 慌张,6,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性帮派成员，声音尖细，语速较快，语气慌张，带着心虚和不安。
a0e42f200addec45,海盗精锐,45395,male,young_adult,海盗,粗鲁 | 服从,6,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性海盗，声音粗犷，语速中等，咬字清晰，语气粗鲁，带有不耐烦和警惕。
f0c298965e3df22f,清霄,5060,male,young_adult,武当弟子,强势 | 冲动 | 有正义感,6,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性，约二十岁左右，声音清亮而尖锐，音调偏高，语速较快，说话激烈，情绪愤怒而激动，符合武当弟子的身份。
1d4f94dacd97e8b7,游仙岛勇士,45928,male,middle_aged,游仙岛勇士,豪爽 | 好奇 | 直率,6,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位游仙岛勇士，声音浑厚有力量感，语速中等，咬字清晰略带粗犷，情绪底色是热情和好奇，带有江湖人的豪爽和直率。
f44f4d020e63d2d2,王有财,10238,male,middle_aged,员外,好色 | 吝啬 | 势利,6,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性员外，声音中等音高，语速中等，带着轻浮和自得，说话时喜欢炫耀，咬字清晰，情绪底色轻浮而自得。
f147849e9be090bf,盘山蟒,45133,male,adult,山贼头目,谨慎 | 忠诚 | 有些懦弱,6,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性山贼头目，声音略带沙哑，语速中等，对上级说话时语气恭敬，有时结巴，表现出谨慎和顺从。
aca05ef38fe6fcc9,素素,19512,female,young_adult,师妹,娇气 | 依赖 | 天真,6,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻师妹，声音甜美，音调较高，语速中等，语气娇嗔，常带撒娇，体现天真依赖。
81386f1d54f25ff3,路人,19901,male,middle_aged,unknown,好奇 | 热情 | 谨慎,6,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。性别不明，声音普通，语速较快，语气兴奋好奇，带点江湖人的热情和谨慎，说话时充满活力。
ae30d37b8345f703,郭老,10212,male,elderly,unknown,爱打听 | 爱八卦 | 市井气,6,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性，声音略带沙哑，语速较快，充满市井的好奇与八卦感，说话时常常压低声音，带着神秘和兴奋的语气。
37b01da3e319eca8,铁匠-老陈,10129,male,middle_aged,铁匠,豪爽 | 自嘲,6,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性铁匠，声音粗犷有力，语速适中，咬字清晰，语气豪爽，带点自嘲，情绪豪爽开朗。
d31f43e1055389b1,黄小邪,19511,female,young_adult,弟子,温柔 | 体贴 | 随性,6,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻女弟子，声音柔和，语速中等，语气温柔体贴，带点随性，体现对师妹的关心。
983897dd268ca0ea,黑衣禅师,19765,male,elderly,禅师,刚烈 | 固执 | 除魔卫道,6,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。老年男性，声音苍老浑厚，语速中等，能量高，咬字清晰有力，情绪愤怒坚定，带有佛门高僧的威严与除魔决心。
3f13d22db6eb2248,齐德龙,16032,male,young_adult,unknown,单纯 | 老实 | 容易受骗,6,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性，声音清亮，音调中等，语速中等，说话简短，语气平淡，带着点懵懂和老实，咬字清晰，情绪起伏不大。
e650839f1192c151,？？？,19004,male,elderly,unknown,沉稳,6,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性，声音低音，语速慢，音色温厚而略带苍老颗粒感，咬字清晰稳重，情绪平和克制，带有武林前辈的沉稳。
d5086a8b79551473,东洋商人,19841,male,middle_aged,商人,精明 | 世故 | 善于言辞,5,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性商人，声音略带沙哑，语速适中，语气圆滑世故，善于言辞，常带笑声。
07a4c9f505f8b546,乌鸦,12012 | 10811,nonhuman,unknown,nonhuman,,5,ready,,一只乌鸦，发出尖锐而沙哑的叫声，音调较高，节奏中等，能量中等，无语言内容，仅模拟乌鸦的哇哇声。
1272c456546feb90,伙计,19893,male,young_adult,伙计,谨慎 | 恭敬,5,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性伙计，声音清亮，语速中等，语气恭敬，情绪略带紧张。
caa17ea27a5509b5,元心,5025 | 28201,male,young_adult,武当弟子,跟随,5,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位成年武当弟子，性别不明，声音温和，语速适中，咬字清晰，语气平和，有跟随者的谦和。
14b930317f735501,叶三娘,11905,female,middle_aged,裁缝,胆小 | 礼貌 | 手艺好,5,ready,,确定人物设定：中年女性角色，声线必须保持这一年龄与性别呈现。一位中年女性裁缝，声音柔和细腻，音调中等偏低，语速较慢，说话时带着怯懦和不安，常用敬语，咬字清晰温婉，带有江南女子的柔美气质。
05a73ceb273a56bd,周继,17050,male,adult,平民,自责 | 忧郁,5,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性，声音低沉，语速较慢，语气中带着自责和忧郁，常叹息。
f5f1e79d1911695d,天剑宗弟子,11205,male,young_adult,天剑宗弟子,冲动 | 正义感强,5,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性天剑宗弟子，声音清亮，语速较快，语气激昂，咬字清晰有力，情绪以愤怒和正义感为主。
4c9317499e88b641,天山弟子,7005,male,young_adult,天山派弟子,悲愤 | 忠诚 | 虚弱,5,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性天山派弟子，声音沙哑而虚弱，语速较慢，语气低沉，说话时带着悲愤和哀痛，常伴随咳嗽，显得虚弱无力。
b5342b40086aef78,孔茹,12102,female,adult,unknown,谨慎 | 细心 | 略带忧虑,5,ready,,确定人物设定：成年女性角色，声线必须保持这一年龄与性别呈现。一位成年女性，声音柔和细腻，音高适中，语速中等偏慢，力度较轻，咬字清晰但轻柔，情绪底色带着忧虑和谨慎，说话时带有试探和不确定的语气，符合古代市井女子的谦恭感。
d5f969868ba3ad90,官兵甲,11613,male,young_adult,官兵,轻浮 | 欺软怕硬,5,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性官兵，声音清亮带油滑，语速较快，语气轻佻，咬字清晰但显轻浮，情绪得意洋洋，带调笑意味。
73738017e58c237d,年轻女侠,5018,female,young_adult,挑战者,泼辣 | 好胜,5,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻女性侠客，声音清脆明亮，语速快，语气泼辣，好胜心强，带江湖女子的爽利。
11659c47747cb9ba,店小二,19961,male,young_adult,店小二,热情 | 周到,5,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。性别不明，年龄感偏年轻，音高偏高，音色明亮带市井气，语速较快，力度中等，咬字清晰，情绪底色热情周到，带有店小二的职业感。
9adde68818f2d60a,张大树,19205,male,adult,村民,幽默 | 乐观,5,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性村民，声音中等音高，语速适中，音色普通略带粗犷，咬字清晰，语气轻松愉快，带有幽默感。
418d9aca610865d3,徐长老,45415,male,elderly,长老,威严 | 公正,5,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性长老，声音低沉苍老，语速缓慢，咬字清晰稳重，语气威严，带有公正感。
f0a263b8a912fc02,恶哪吒-李砣,13107,male,middle_aged,南疆双恶之一,凶悍 | 自恃聪明,5,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位南疆恶人，性别不明，年龄感中年，声音低沉粗犷，语速中等偏快，力度强，咬字清晰，情绪底色凶狠带点自得，有江湖狠角色的霸气。
4b9fda53b149b1e6,拳镇一方-洪金,5021,male,elderly,挑战者,自负 | 暴躁,5,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性江湖人，声音苍老粗犷，语速中等，语气自负，暴躁，自称老夫。
33547ebeaa735745,无影剑-陆断,11609,male,middle_aged,剑客,孤傲 | 冷漠,5,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性剑客，声音低沉，语速缓慢，咬字清晰，带有孤傲冷漠感，性别呈现男性，年龄感中年。
ee7207c3cafc3e83,无影剑—陆断,45192,male,middle_aged,剑客,狂妄 | 果断 | 有领导力,5,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性剑客，声音低沉，语速中等，语气狂妄，常以命令式说话，有时大笑，表现出果断和领导力。
1b1637f16303f53d,曲乔乔,17021,female,adult,平民,八卦 | 亲切,5,ready,,确定人物设定：成年女性角色，声线必须保持这一年龄与性别呈现。一位成年女性平民，声音清亮，语速中等，咬字清晰，语气亲切，带有八卦和好奇的情绪。
af247b9f936335a6,欧阳衡,19208,male,middle_aged,名剑山庄庄主,沉稳 | 重情义,5,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性武林庄主，声音醇厚，音调中等，语速适中，咬字清晰稳重，情绪平和而关切，带有庄主的威严与重情义之感。
384ec46be2f06e1e,水匪喽啰,12900,male,adult,水匪喽啰,粗鲁 | 贪婪 | 胆怯,5,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性水匪，声音粗犷，语速中等，咬字略显含糊，语气粗俗直白，时而嚣张，遇到强敌时显得胆怯结巴。
5cf18bab6c124e10,程屠夫,10301,male,middle_aged,屠户,豪爽 | 知足,5,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性屠户，声音低沉粗犷，语速中等，语气豪爽得意，整体呈现江湖粗人的形象。
436005ffb2856fb2,翼卫,19972,male,middle_aged,翼卫,忠诚 | 勇猛,5,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。性别不明，年龄感偏壮年，音高适中，音色浑厚，语速较快，力度高，咬字清晰，情绪底色激昂，带有战士的忠诚与勇猛。
b03a9984df8e2b0d,老赵,10121,male,middle_aged,樵夫,朴实 | 直爽,5,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性樵夫，声音粗犷有力，语速适中，咬字清晰，语气直爽，带有劳动人民的朴实感。
